,background,still,walk,front_groom,back_groom,abdomen-move
6964,1,0,0,0,0,0
6965,1,0,0,0,0,0
6966,1,0,0,0,0,0
6967,1,0,0,0,0,0
6968,1,0,0,0,0,0
6969,1,0,0,0,0,0
6970,1,0,0,0,0,0
6971,1,0,0,0,0,0
6972,1,0,0,0,0,0
6973,1,0,0,0,0,0
6974,1,0,0,0,0,0
6975,1,0,0,0,0,0
6976,1,0,0,0,0,0
6977,1,0,0,0,0,0
6978,1,0,0,0,0,0
6979,1,0,0,0,0,0
6980,1,0,0,0,0,0
6981,1,0,0,0,0,0
6982,1,0,0,0,0,0
6983,1,0,0,0,0,0
6984,1,0,0,0,0,0
6985,0,0,0,0,1,0
6986,0,0,0,0,1,0
6987,0,0,0,0,1,0
6988,0,0,0,0,1,0
6989,0,0,0,0,1,0
6990,0,0,0,0,1,0
6991,0,0,0,0,1,0
6992,0,0,0,0,1,0
6993,0,0,0,0,1,0
6994,0,0,0,0,1,0
6995,0,0,0,0,1,0
6996,0,0,0,0,1,0
6997,0,0,0,0,1,0
6998,0,0,0,0,1,0
6999,0,0,0,0,1,0
7000,0,0,0,0,1,0
7001,1,0,0,0,0,0
7002,1,0,0,0,0,0
7003,1,0,0,0,0,0
7004,1,0,0,0,0,0
7005,1,0,0,0,0,0
7006,1,0,0,0,0,0
7007,1,0,0,0,0,0
7008,1,0,0,0,0,0
7009,1,0,0,0,0,0
7010,1,0,0,0,0,0
7011,1,0,0,0,0,0
7012,1,0,0,0,0,0
7013,1,0,0,0,0,0
7014,0,0,1,0,0,0
7015,0,0,1,0,0,0
7016,0,0,1,0,0,0
7017,0,0,1,0,0,0
7018,0,0,1,0,0,0
7019,0,0,1,0,0,0
7020,0,0,1,0,0,0
7021,0,0,1,0,0,0
7022,0,0,1,0,0,0
7023,0,0,1,0,0,0
7024,0,0,1,0,0,0
7025,0,0,1,0,0,0
7026,0,0,1,0,0,0
7027,0,0,1,0,0,0
7028,0,0,1,0,0,0
7029,0,0,1,0,0,0
7030,0,0,1,0,0,0
7031,0,0,1,0,0,0
7032,1,0,0,0,0,0
7033,1,0,0,0,0,0
7034,1,0,0,0,0,0
7035,1,0,0,0,0,0
7036,1,0,0,0,0,0
7037,1,0,0,0,0,0
7038,0,0,1,0,0,0
7039,0,0,1,0,0,0
7040,0,0,1,0,0,0
7041,0,0,1,0,0,0
7042,0,0,1,0,0,0
7043,0,0,1,0,0,0
7044,0,0,1,0,0,0
7045,0,0,1,0,0,0
7046,0,0,1,0,0,0
7047,0,0,1,0,0,0
7048,0,0,1,0,0,0
7049,0,0,1,0,0,0
7050,0,0,1,0,0,0
7051,0,0,1,0,0,0
7052,0,0,1,0,0,0
7053,0,0,1,0,0,0
7054,0,0,1,0,0,0
7055,0,0,1,0,0,0
7056,0,0,1,0,0,0
7057,0,0,1,0,0,0
7058,0,0,1,0,0,0
7059,0,0,1,0,0,0
7060,0,0,1,0,0,0
7061,0,0,1,0,0,0
7062,0,0,1,0,0,0
7063,0,0,1,0,0,0
7064,0,0,1,0,0,0
7065,0,0,1,0,0,0
7066,0,0,1,0,0,0
7067,0,0,1,0,0,0
7068,0,0,1,0,0,0
7069,0,0,1,0,0,0
7070,0,0,1,0,0,0
7071,0,0,1,0,0,0
7072,0,0,1,0,0,0
7073,0,0,1,0,0,0
7074,0,0,1,0,0,0
7075,0,0,1,0,0,0
7076,0,0,1,0,0,0
7077,0,0,1,0,0,0
7078,0,0,1,0,0,0
7079,0,0,1,0,0,0
7080,0,0,1,0,0,0
7081,0,0,1,0,0,0
7082,0,0,1,0,0,0
7083,0,0,1,0,0,0
7084,0,0,1,0,0,0
7085,0,0,1,0,0,0
7086,0,0,1,0,0,0
7087,0,0,1,0,0,0
7088,1,0,0,0,0,0
7089,1,0,0,0,0,0
7090,1,0,0,0,0,0
7091,1,0,0,0,0,0
7092,1,0,0,0,0,0
7093,1,0,0,0,0,0
7094,1,0,0,0,0,0
7095,1,0,0,0,0,0
7096,1,0,0,0,0,0
7097,1,0,0,0,0,0
7098,1,0,0,0,0,0
7099,1,0,0,0,0,0
7100,1,0,0,0,0,0
7101,1,0,0,0,0,0
7102,1,0,0,0,0,0
7103,1,0,0,0,0,0
7104,1,0,0,0,0,0
7105,1,0,0,0,0,0
7106,1,0,0,0,0,0
7107,1,0,0,0,0,0
7108,1,0,0,0,0,0
7109,1,0,0,0,0,0
7110,0,0,0,0,1,0
7111,1,0,0,0,0,0
7112,0,0,0,0,1,0
7113,1,0,0,0,0,0
7114,0,0,0,0,1,0
7115,1,0,0,0,0,0
7116,0,0,0,0,1,0
7117,0,0,0,0,1,0
7118,0,0,0,0,1,0
7119,0,0,0,0,1,0
7120,0,0,0,0,1,0
7121,0,0,0,0,1,0
7122,0,0,0,0,1,0
7123,0,0,0,0,1,0
7124,0,0,0,0,1,0
7125,0,0,0,0,1,0
7126,0,0,0,0,1,0
7127,0,0,0,0,1,0
7128,0,0,0,0,1,0
7129,0,0,0,0,1,0
7130,0,0,0,0,1,0
7131,0,0,0,0,1,0
7132,0,0,0,0,1,0
7133,0,0,0,0,1,0
7134,0,0,0,0,1,0
7135,0,0,0,0,1,0
7136,0,0,0,0,1,0
7137,0,0,0,0,1,0
7138,0,0,0,0,1,0
7139,0,0,0,0,1,0
7140,0,0,0,0,1,0
7141,1,0,0,0,0,0
7142,1,0,0,0,0,0
7143,1,0,0,0,0,0
7144,1,0,0,0,0,0
7145,1,0,0,0,0,0
7146,1,0,0,0,0,0
7147,1,0,0,0,0,0
7148,1,0,0,0,0,0
7149,1,0,0,0,0,0
7150,1,0,0,0,0,0
7151,1,0,0,0,0,0
7152,1,0,0,0,0,0
7153,1,0,0,0,0,0
7154,1,0,0,0,0,0
7155,1,0,0,0,0,0
7156,1,0,0,0,0,0
7157,1,0,0,0,0,0
7158,1,0,0,0,0,0
7159,1,0,0,0,0,0
7160,1,0,0,0,0,0
7161,1,0,0,0,0,0
7162,1,0,0,0,0,0
7163,1,0,0,0,0,0
7164,1,0,0,0,0,0
7165,1,0,0,0,0,0
7166,1,0,0,0,0,0
7167,1,0,0,0,0,0
7168,1,0,0,0,0,0
7169,1,0,0,0,0,0
7170,1,0,0,0,0,0
7171,1,0,0,0,0,0
7172,1,0,0,0,0,0
7173,1,0,0,0,0,0
7174,1,0,0,0,0,0
7175,1,0,0,0,0,0
7176,1,0,0,0,0,0
7177,1,0,0,0,0,0
7178,1,0,0,0,0,0
7179,1,0,0,0,0,0
7180,1,0,0,0,0,0
7181,1,0,0,0,0,0
7182,1,0,0,0,0,0
7183,1,0,0,0,0,0
7184,1,0,0,0,0,0
7185,1,0,0,0,0,0
7186,1,0,0,0,0,0
7187,1,0,0,0,0,0
7188,1,0,0,0,0,0
7189,1,0,0,0,0,0
7190,1,0,0,0,0,0
7191,1,0,0,0,0,0
7192,1,0,0,0,0,0
7193,1,0,0,0,0,0
7194,1,0,0,0,0,0
7195,0,0,1,0,0,0
7196,0,0,1,0,0,0
7197,0,0,1,0,0,0
7198,0,0,1,0,0,0
7199,0,0,1,0,0,0
7200,1,0,0,0,0,0
7201,1,0,0,0,0,0
7202,1,0,0,0,0,0
7203,1,0,0,0,0,0
7204,1,0,0,0,0,0
7205,1,0,0,0,0,0
7206,1,0,0,0,0,0
7207,1,0,0,0,0,0
7208,1,0,0,0,0,0
7209,1,0,0,0,0,0
7210,1,0,0,0,0,0
7211,1,0,0,0,0,0
7212,1,0,0,0,0,0
7213,1,0,0,0,0,0
7214,1,0,0,0,0,0
7215,1,0,0,0,0,0
7216,1,0,0,0,0,0
7217,1,0,0,0,0,0
7218,1,0,0,0,0,0
7219,1,0,0,0,0,0
7220,1,0,0,0,0,0
7221,1,0,0,0,0,0
7222,1,0,0,0,0,0
7223,1,0,0,0,0,0
7224,1,0,0,0,0,0
7225,1,0,0,0,0,0
7226,1,0,0,0,0,0
7227,1,0,0,0,0,0
7228,1,0,0,0,0,0
7229,1,0,0,0,0,0
7230,1,0,0,0,0,0
7231,1,0,0,0,0,0
7232,1,0,0,0,0,0
7233,1,0,0,0,0,0
7234,1,0,0,0,0,0
7235,1,0,0,0,0,0
7236,1,0,0,0,0,0
7237,1,0,0,0,0,0
7238,1,0,0,0,0,0
7239,1,0,0,0,0,0
7240,1,0,0,0,0,0
7241,1,0,0,0,0,0
7242,1,0,0,0,0,0
7243,1,0,0,0,0,0
7244,1,0,0,0,0,0
7245,1,0,0,0,0,0
7246,1,0,0,0,0,0
7247,1,0,0,0,0,0
7248,1,0,0,0,0,0
7249,1,0,0,0,0,0
7250,1,0,0,0,0,0
7251,1,0,0,0,0,0
7252,1,0,0,0,0,0
7253,1,0,0,0,0,0
7254,1,0,0,0,0,0
7255,0,0,0,0,1,0
7256,0,0,0,0,1,0
7257,0,0,0,0,1,0
7258,0,0,0,0,1,0
7259,0,0,0,0,1,0
7260,0,0,0,0,1,0
7261,0,0,0,0,1,0
7262,0,0,0,0,1,0
7263,0,0,0,0,1,0
7264,0,0,0,0,1,0
7265,0,0,0,0,1,0
7266,0,0,1,0,0,0
7267,0,0,1,0,0,0
7268,0,0,0,0,1,0
7269,0,0,0,0,1,0
7270,0,0,0,0,1,0
7271,0,0,0,0,1,0
7272,0,0,0,0,1,0
7273,0,0,0,0,1,0
7274,0,0,0,0,1,0
7275,0,0,1,0,0,0
7276,0,0,1,0,0,0
7277,0,0,1,0,0,0
7278,0,0,0,0,1,0
7279,0,0,0,0,1,0
7280,0,0,0,0,1,0
7281,0,0,0,0,1,0
7282,0,0,0,0,1,0
7283,0,0,0,0,1,0
7284,0,0,0,0,1,0
7285,0,0,0,0,1,0
7286,0,0,0,0,1,0
7287,0,0,0,0,1,0
7288,0,0,0,0,1,0
7289,0,0,0,0,1,0
7290,0,0,0,0,1,0
7291,0,0,0,0,1,0
7292,0,0,0,0,1,0
7293,0,0,0,0,1,0
7294,0,0,0,0,1,0
7295,0,0,0,0,1,0
7296,0,0,0,0,1,0
7297,0,0,0,0,1,0
7298,0,0,0,0,1,0
7299,0,0,0,0,1,0
7300,0,0,0,0,1,0
7301,0,0,0,0,1,0
7302,0,0,0,0,1,0
7303,0,0,0,0,1,0
7304,0,0,0,0,1,0
7305,0,0,0,0,1,0
7306,0,0,0,0,1,0
7307,0,0,0,0,1,0
7308,0,0,0,0,1,0
7309,0,0,0,0,1,0
7310,0,0,0,0,1,0
7311,0,0,0,0,1,0
7312,0,0,0,0,1,0
7313,0,0,0,0,1,0
7314,0,0,0,0,1,0
7315,0,0,0,0,1,0
7316,0,0,0,0,1,0
7317,0,0,0,0,1,0
7318,0,0,0,0,1,0
7319,0,0,0,0,1,0
7320,0,0,0,0,1,0
7321,0,0,0,0,1,0
7322,0,0,0,0,1,0
7323,0,0,0,0,1,0
7324,0,0,0,0,1,0
7325,0,0,0,0,1,0
7326,1,0,0,0,0,0
7327,1,0,0,0,0,0
7328,1,0,0,0,0,0
7329,1,0,0,0,0,0
7330,1,0,0,0,0,0
7331,1,0,0,0,0,0
7332,0,1,0,0,0,0
7333,0,1,0,0,0,0
7334,0,1,0,0,0,0
7335,0,1,0,0,0,0
7336,0,1,0,0,0,0
7337,0,1,0,0,0,0
7338,0,1,0,0,0,0
7339,0,1,0,0,0,0
7340,0,1,0,0,0,0
7341,0,1,0,0,0,0
7342,0,1,0,0,0,0
7343,0,1,0,0,0,0
7344,0,1,0,0,0,0
7345,1,0,0,0,0,0
7346,1,0,0,0,0,0
7347,1,0,0,0,0,0
7348,1,0,0,0,0,0
7349,1,0,0,0,0,0
7350,1,0,0,0,0,0
7351,1,0,0,0,0,0
7352,1,0,0,0,0,0
7353,1,0,0,0,0,0
7354,1,0,0,0,0,0
7355,1,0,0,0,0,0
7356,1,0,0,0,0,0
7357,1,0,0,0,0,0
7358,1,0,0,0,0,0
7359,1,0,0,0,0,0
7360,1,0,0,0,0,0
7361,1,0,0,0,0,0
7362,1,0,0,0,0,0
7363,1,0,0,0,0,0
7364,1,0,0,0,0,0
7365,1,0,0,0,0,0
7366,1,0,0,0,0,0
7367,1,0,0,0,0,0
7368,1,0,0,0,0,0
7369,1,0,0,0,0,0
7370,1,0,0,0,0,0
7371,1,0,0,0,0,0
7372,1,0,0,0,0,0
7373,1,0,0,0,0,0
7374,1,0,0,0,0,0
7375,1,0,0,0,0,0
7376,0,0,0,0,1,0
7377,0,0,0,0,1,0
7378,0,0,0,0,1,0
7379,0,0,0,0,1,0
7380,0,0,0,0,1,0
7381,0,0,0,0,1,0
7382,0,0,0,0,1,0
7383,0,0,0,0,1,0
7384,0,0,0,0,1,0
7385,0,0,0,0,1,0
7386,0,0,0,0,1,0
7387,0,0,0,0,1,0
7388,0,0,0,0,1,0
7389,0,0,0,0,1,0
7390,0,0,0,0,1,0
7391,0,0,0,0,1,0
7392,0,0,0,0,1,0
7393,0,0,0,0,1,0
7394,0,0,0,0,1,0
7395,0,0,0,0,1,0
7396,0,0,0,0,1,0
7397,0,0,0,0,1,0
7398,0,0,0,0,1,0
7399,0,0,0,0,1,0
7400,0,0,0,0,1,0
7401,0,0,0,0,1,0
7402,0,0,0,0,1,0
7403,0,0,0,0,1,0
7404,0,0,0,0,1,0
7405,0,0,0,0,1,0
7406,0,0,0,0,1,0
7407,0,0,0,0,1,0
7408,0,0,0,0,1,0
7409,0,0,0,0,1,0
7410,0,0,0,0,1,0
7411,0,0,0,0,1,0
7412,0,0,0,0,1,0
7413,1,0,0,0,0,0
7414,1,0,0,0,0,0
7415,1,0,0,0,0,0
7416,1,0,0,0,0,0
7417,1,0,0,0,0,0
7418,1,0,0,0,0,0
7419,1,0,0,0,0,0
7420,1,0,0,0,0,0
7421,1,0,0,0,0,0
7422,1,0,0,0,0,0
7423,1,0,0,0,0,0
7424,1,0,0,0,0,0
7425,0,0,0,0,1,0
7426,0,0,0,0,1,0
7427,0,0,0,0,1,0
7428,0,0,0,0,1,0
7429,0,0,0,0,1,0
7430,0,0,0,0,1,0
7431,0,0,0,0,1,0
7432,0,0,0,0,1,0
7433,0,0,0,0,1,0
7434,0,0,0,0,1,0
7435,0,0,0,0,1,0
7436,0,0,0,0,1,0
7437,0,0,0,0,1,0
7438,0,0,0,0,1,0
7439,0,0,0,0,1,0
7440,0,0,0,0,1,0
7441,0,0,0,0,1,0
7442,0,0,0,0,1,0
7443,0,0,0,0,1,0
7444,0,0,0,0,1,0
7445,0,0,0,0,1,0
7446,0,0,0,0,1,0
7447,0,0,0,0,1,0
7448,0,0,0,0,1,0
7449,0,0,0,0,1,0
7450,0,0,0,0,1,0
7451,0,0,0,0,1,0
7452,0,0,0,0,1,0
7453,0,0,0,0,1,0
7454,0,0,0,0,1,0
7455,1,0,0,0,0,0
7456,1,0,0,0,0,0
7457,1,0,0,0,0,0
7458,1,0,0,0,0,0
7459,1,0,0,0,0,0
7460,1,0,0,0,0,0
7461,1,0,0,0,0,0
7462,1,0,0,0,0,0
7463,1,0,0,0,0,0
7464,1,0,0,0,0,0
7465,1,0,0,0,0,0
7466,1,0,0,0,0,0
7467,1,0,0,0,0,0
7468,1,0,0,0,0,0
7469,1,0,0,0,0,0
7470,1,0,0,0,0,0
7471,1,0,0,0,0,0
7472,1,0,0,0,0,0
7473,1,0,0,0,0,0
7474,1,0,0,0,0,0
7475,1,0,0,0,0,0
7476,1,0,0,0,0,0
7477,1,0,0,0,0,0
7478,1,0,0,0,0,0
7479,1,0,0,0,0,0
7480,1,0,0,0,0,0
7481,1,0,0,0,0,0
7482,1,0,0,0,0,0
7483,1,0,0,0,0,0
7484,1,0,0,0,0,0
7485,1,0,0,0,0,0
7486,1,0,0,0,0,0
7487,1,0,0,0,0,0
7488,1,0,0,0,0,0
7489,1,0,0,0,0,0
7490,1,0,0,0,0,0
7491,0,1,0,0,0,0
7492,1,0,0,0,0,0
7493,0,1,0,0,0,0
7494,0,1,0,0,0,0
7495,0,1,0,0,0,0
7496,0,1,0,0,0,0
7497,0,1,0,0,0,0
7498,0,1,0,0,0,0
7499,0,1,0,0,0,0
7500,0,1,0,0,0,0
7501,0,1,0,0,0,0
7502,0,1,0,0,0,0
7503,0,1,0,0,0,0
7504,0,1,0,0,0,0
7505,1,0,0,0,0,0
7506,1,0,0,0,0,0
7507,1,0,0,0,0,0
7508,1,0,0,0,0,0
7509,0,0,0,0,1,0
7510,0,0,0,0,1,0
7511,0,0,0,0,1,0
7512,0,0,0,0,1,0
7513,0,0,0,0,1,0
7514,0,0,0,0,1,0
7515,0,0,0,0,1,0
7516,0,0,0,0,1,0
7517,0,0,0,0,1,0
7518,0,0,0,0,1,0
7519,0,0,0,0,1,0
7520,0,0,0,0,1,0
7521,0,0,0,0,1,0
7522,0,0,0,0,1,0
7523,0,0,0,0,1,0
7524,0,0,0,0,1,0
7525,0,0,0,0,1,0
7526,0,0,0,0,1,0
7527,0,0,0,0,1,0
7528,0,0,0,0,1,0
7529,0,0,0,0,1,0
7530,0,0,0,0,1,0
7531,0,0,0,0,1,0
7532,0,0,0,0,1,0
7533,0,0,0,0,1,0
7534,0,0,0,0,1,0
7535,0,0,0,0,1,0
7536,0,0,0,0,1,0
7537,0,0,0,0,1,0
7538,0,0,0,0,1,0
7539,1,0,0,0,0,0
7540,1,0,0,0,0,0
7541,1,0,0,0,0,0
7542,1,0,0,0,0,0
7543,0,1,0,0,0,0
7544,0,1,0,0,0,0
7545,0,1,0,0,0,0
7546,0,1,0,0,0,0
7547,0,1,0,0,0,0
7548,0,1,0,0,0,0
7549,0,1,0,0,0,0
7550,0,1,0,0,0,0
7551,0,1,0,0,0,0
7552,0,1,0,0,0,0
7553,0,1,0,0,0,0
7554,0,1,0,0,0,0
7555,0,1,0,0,0,0
7556,0,1,0,0,0,0
7557,0,1,0,0,0,0
7558,0,1,0,0,0,0
7559,0,1,0,0,0,0
7560,0,1,0,0,0,0
7561,0,1,0,0,0,0
7562,0,1,0,0,0,0
7563,0,1,0,0,0,0
7564,0,1,0,0,0,0
7565,0,1,0,0,0,0
7566,0,1,0,0,0,0
7567,0,1,0,0,0,0
7568,0,1,0,0,0,0
7569,0,1,0,0,0,0
7570,0,1,0,0,0,0
7571,0,1,0,0,0,0
7572,0,1,0,0,0,0
7573,0,1,0,0,0,0
7574,0,1,0,0,0,0
7575,0,1,0,0,0,0
7576,0,1,0,0,0,0
7577,0,1,0,0,0,0
7578,0,1,0,0,0,0
7579,0,1,0,0,0,0
7580,0,1,0,0,0,0
7581,0,1,0,0,0,0
7582,0,1,0,0,0,0
7583,0,1,0,0,0,0
7584,0,1,0,0,0,0
7585,0,1,0,0,0,0
7586,0,1,0,0,0,0
7587,0,1,0,0,0,0
7588,0,1,0,0,0,0
7589,0,1,0,0,0,0
7590,0,1,0,0,0,0
7591,0,1,0,0,0,0
7592,0,1,0,0,0,0
7593,0,1,0,0,0,0
7594,0,1,0,0,0,0
7595,0,1,0,0,0,0
7596,0,1,0,0,0,0
7597,0,1,0,0,0,0
7598,0,1,0,0,0,0
7599,0,1,0,0,0,0
7600,0,1,0,0,0,0
7601,0,1,0,0,0,0
7602,0,1,0,0,0,0
7603,1,0,0,0,0,0
7604,1,0,0,0,0,0
7605,1,0,0,0,0,0
7606,1,0,0,0,0,0
7607,1,0,0,0,0,0
7608,1,0,0,0,0,0
7609,1,0,0,0,0,0
7610,1,0,0,0,0,0
7611,1,0,0,0,0,0
7612,1,0,0,0,0,0
7613,1,0,0,0,0,0
7614,1,0,0,0,0,0
7615,1,0,0,0,0,0
7616,1,0,0,0,0,0
7617,1,0,0,0,0,0
7618,1,0,0,0,0,0
7619,0,0,1,0,0,0
7620,0,0,1,0,0,0
7621,0,0,1,0,0,0
7622,0,0,1,0,0,0
7623,0,0,1,0,0,0
7624,0,0,1,0,0,0
7625,0,0,1,0,0,0
7626,1,0,0,0,0,0
7627,1,0,0,0,0,0
7628,1,0,0,0,0,0
7629,1,0,0,0,0,0
7630,1,0,0,0,0,0
7631,1,0,0,0,0,0
7632,1,0,0,0,0,0
7633,1,0,0,0,0,0
7634,1,0,0,0,0,0
7635,1,0,0,0,0,0
7636,1,0,0,0,0,0
7637,0,0,0,0,1,0
7638,0,0,0,0,1,0
7639,0,0,0,0,1,0
7640,0,0,0,0,1,0
7641,0,0,0,0,1,0
7642,0,0,0,0,1,0
7643,0,0,0,0,1,0
7644,0,0,0,0,1,0
7645,0,0,0,0,1,0
7646,0,0,0,0,1,0
7647,0,0,0,0,1,0
7648,0,0,0,0,1,0
7649,0,0,0,0,1,0
7650,0,0,0,0,1,0
7651,0,0,0,0,1,0
7652,0,0,0,0,1,0
7653,0,0,0,0,1,0
7654,0,0,0,0,1,0
7655,0,0,0,0,1,0
7656,0,0,0,0,1,0
7657,0,0,0,0,1,0
7658,0,0,0,0,1,0
7659,1,0,0,0,0,0
7660,1,0,0,0,0,0
7661,1,0,0,0,0,0
7662,1,0,0,0,0,0
7663,1,0,0,0,0,0
7664,1,0,0,0,0,0
7665,1,0,0,0,0,0
7666,0,0,0,0,1,0
7667,0,0,0,0,1,0
7668,0,0,0,0,1,0
7669,0,0,0,0,1,0
7670,1,0,0,0,0,0
7671,1,0,0,0,0,0
7672,1,0,0,0,0,0
7673,1,0,0,0,0,0
7674,1,0,0,0,0,0
7675,1,0,0,0,0,0
7676,1,0,0,0,0,0
7677,1,0,0,0,0,0
7678,1,0,0,0,0,0
7679,1,0,0,0,0,0
7680,1,0,0,0,0,0
7681,1,0,0,0,0,0
7682,1,0,0,0,0,0
7683,0,0,1,0,0,0
7684,0,0,1,0,0,0
7685,0,0,1,0,0,0
7686,1,0,0,0,0,0
7687,1,0,0,0,0,0
7688,1,0,0,0,0,0
7689,0,0,0,0,1,0
7690,0,0,0,0,1,0
7691,0,0,0,0,1,0
7692,0,0,0,0,1,0
7693,0,0,0,0,1,0
7694,0,0,0,0,1,0
7695,0,0,0,0,1,0
7696,0,0,0,0,1,0
7697,0,0,0,0,1,0
7698,0,0,0,0,1,0
7699,0,0,0,0,1,0
7700,0,0,0,0,1,0
7701,0,0,0,0,1,0
7702,0,0,0,0,1,0
7703,0,0,0,0,1,0
7704,0,0,0,0,1,0
7705,0,0,0,0,1,0
7706,0,0,0,0,1,0
7707,0,0,0,0,1,0
7708,0,0,0,0,1,0
7709,0,0,0,0,1,0
7710,0,0,0,0,1,0
7711,0,0,0,0,1,0
7712,0,0,0,0,1,0
7713,0,0,0,0,1,0
7714,0,0,0,0,1,0
7715,0,0,0,0,1,0
7716,0,0,0,0,1,0
7717,0,0,0,0,1,0
7718,0,0,0,0,1,0
7719,0,0,0,0,1,0
7720,0,0,0,0,1,0
7721,1,0,0,0,0,0
7722,1,0,0,0,0,0
7723,1,0,0,0,0,0
7724,1,0,0,0,0,0
7725,1,0,0,0,0,0
7726,1,0,0,0,0,0
7727,1,0,0,0,0,0
7728,1,0,0,0,0,0
7729,1,0,0,0,0,0
7730,1,0,0,0,0,0
7731,1,0,0,0,0,0
7732,1,0,0,0,0,0
7733,1,0,0,0,0,0
7734,1,0,0,0,0,0
7735,1,0,0,0,0,0
7736,1,0,0,0,0,0
7737,1,0,0,0,0,0
7738,1,0,0,0,0,0
7739,1,0,0,0,0,0
7740,1,0,0,0,0,0
7741,1,0,0,0,0,0
7742,1,0,0,0,0,0
7743,1,0,0,0,0,0
7744,1,0,0,0,0,0
7745,1,0,0,0,0,0
7746,1,0,0,0,0,0
7747,1,0,0,0,0,0
7748,1,0,0,0,0,0
7749,1,0,0,0,0,0
7750,1,0,0,0,0,0
7751,1,0,0,0,0,0
7752,1,0,0,0,0,0
7753,1,0,0,0,0,0
7754,1,0,0,0,0,0
7755,1,0,0,0,0,0
7756,1,0,0,0,0,0
7757,1,0,0,0,0,0
7758,1,0,0,0,0,0
7759,1,0,0,0,0,0
7760,1,0,0,0,0,0
7761,1,0,0,0,0,0
7762,1,0,0,0,0,0
7763,1,0,0,0,0,0
7764,1,0,0,0,0,0
7765,1,0,0,0,0,0
7766,1,0,0,0,0,0
7767,1,0,0,0,0,0
7768,1,0,0,0,0,0
7769,1,0,0,0,0,0
7770,1,0,0,0,0,0
7771,1,0,0,0,0,0
7772,1,0,0,0,0,0
7773,1,0,0,0,0,0
7774,1,0,0,0,0,0
7775,1,0,0,0,0,0
7776,0,0,0,0,1,0
7777,0,0,0,0,1,0
7778,0,0,0,0,1,0
7779,0,0,0,0,1,0
7780,0,0,0,0,1,0
7781,0,0,0,0,1,0
7782,0,0,0,0,1,0
7783,0,0,0,0,1,0
7784,0,0,0,0,1,0
7785,0,0,0,0,1,0
7786,0,0,0,0,1,0
7787,0,0,0,0,1,0
7788,0,0,0,0,1,0
7789,0,0,0,0,1,0
7790,0,0,0,0,1,0
7791,0,0,0,0,1,0
7792,0,0,0,0,1,0
7793,0,0,0,0,1,0
7794,0,0,0,0,1,0
7795,0,0,0,0,1,0
7796,0,0,0,0,1,0
7797,0,0,0,0,1,0
7798,0,0,0,0,1,0
7799,0,0,0,0,1,0
7800,0,0,0,0,1,0
7801,0,0,0,0,1,0
7802,0,0,0,0,1,0
7803,0,0,0,0,1,0
7804,0,0,0,0,1,0
7805,0,0,0,0,1,0
7806,0,0,0,0,1,0
7807,0,0,0,0,1,0
7808,0,0,0,0,1,0
7809,0,0,0,0,1,0
7810,0,0,0,0,1,0
7811,0,0,0,0,1,0
7812,0,0,0,0,1,0
7813,0,0,0,0,1,0
7814,0,0,0,0,1,0
7815,0,0,0,0,1,0
7816,0,0,0,0,1,0
7817,0,0,0,0,1,0
7818,0,0,0,0,1,0
7819,0,0,1,0,0,0
7820,0,0,1,0,0,0
7821,0,0,1,0,0,0
7822,0,0,0,0,1,0
7823,0,0,0,0,1,0
7824,0,0,0,0,1,0
7825,0,0,0,0,1,0
7826,0,0,0,0,1,0
7827,0,0,0,0,1,0
7828,0,0,0,0,1,0
7829,0,0,0,0,1,0
7830,0,0,0,0,1,0
7831,0,0,0,0,1,0
7832,0,0,0,0,1,0
7833,0,0,0,0,1,0
7834,0,0,0,0,1,0
7835,0,0,0,0,1,0
7836,0,0,0,0,1,0
7837,0,0,0,0,1,0
7838,0,0,0,0,1,0
7839,0,0,0,0,1,0
7840,0,0,0,0,1,0
7841,0,0,0,0,1,0
7842,0,0,0,0,1,0
7843,0,0,0,0,1,0
7844,0,0,0,0,1,0
7845,0,0,0,0,1,0
7846,0,0,0,0,1,0
7847,0,0,0,0,1,0
7848,0,0,1,0,0,0
7849,0,0,1,0,0,0
7850,0,0,1,0,0,0
7851,0,0,0,0,1,0
7852,0,0,0,0,1,0
7853,0,0,1,0,0,0
7854,0,0,1,0,0,0
7855,0,0,1,0,0,0
7856,0,0,0,0,1,0
7857,0,0,0,0,1,0
7858,0,0,0,0,1,0
7859,0,0,0,0,1,0
7860,0,0,0,0,1,0
7861,0,0,0,0,1,0
7862,0,0,0,0,1,0
7863,0,0,0,0,1,0
7864,0,0,0,0,1,0
7865,0,0,1,0,0,0
7866,0,0,1,0,0,0
7867,0,0,1,0,0,0
7868,0,0,1,0,0,0
7869,0,0,0,0,1,0
7870,0,0,0,0,1,0
7871,0,0,0,0,1,0
7872,0,0,0,0,1,0
7873,0,0,0,0,1,0
7874,0,0,0,0,1,0
7875,0,0,0,0,1,0
7876,0,0,0,0,1,0
7877,0,0,0,0,1,0
7878,0,0,0,0,1,0
7879,0,0,0,0,1,0
7880,0,0,0,0,1,0
7881,1,0,0,0,0,0
7882,1,0,0,0,0,0
7883,1,0,0,0,0,0
7884,1,0,0,0,0,0
7885,1,0,0,0,0,0
7886,1,0,0,0,0,0
7887,1,0,0,0,0,0
7888,1,0,0,0,0,0
7889,1,0,0,0,0,0
7890,1,0,0,0,0,0
7891,1,0,0,0,0,0
7892,0,1,0,0,0,0
7893,0,1,0,0,0,0
7894,0,1,0,0,0,0
